Plot Title: 10778332,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 10778332, SEN S/N: 10778332)","Temp, °C (LGR S/N: 10778332, SEN S/N: 10778332)",Coupler Detached (LGR S/N: 10778332),Coupler Attached (LGR S/N: 10778332),Host Connected (LGR S/N: 10778332),End Of File (LGR S/N: 10778332)
1525,4/21/22 12:00,11.3,6.87,,,,
1526,4/21/22 12:10,11.3,6.91,,,,
1527,4/21/22 12:20,11.3,6.95,,,,
1528,4/21/22 12:30,10.9,7.01,,,,
1529,4/21/22 12:40,10.9,7.05,,,,
1530,4/21/22 12:50,10.9,7.07,,,,
1531,4/21/22 13:00,10.9,7.11,,,,
1532,4/21/22 13:10,11.3,7.13,,,,
1533,4/21/22 13:20,10.9,7.17,,,,
1534,4/21/22 13:30,10.9,7.21,,,,
1535,4/21/22 13:40,10.9,7.25,,,,
1536,4/21/22 13:50,10.9,7.29,,,,
1537,4/21/22 14:00,11.3,7.31,,,,
1538,4/21/22 14:10,11.3,7.35,,,,
1539,4/21/22 14:20,11.3,7.38,,,,
1540,4/21/22 14:30,11.3,7.41,,,,
1541,4/21/22 14:40,11.3,7.62,,,,
1542,4/21/22 14:50,10.9,7.33,,,,
1543,4/21/22 15:00,11.3,6.54,,,,
1544,4/21/22 15:10,10.2,5.44,,,,
1545,4/21/22 15:20,10.2,4.44,,,,
1546,4/21/22 15:30,10.2,3.75,,,,
1547,4/21/22 15:40,10.2,3.15,,,,
1548,4/21/22 15:50,10.2,2.75,,,,
1549,4/21/22 16:00,9.8,2.62,,,,
1550,4/21/22 16:10,9.8,2.47,,,,
1551,4/21/22 16:20,9.8,2.36,,,,
1552,4/21/22 16:30,10.2,2.36,,,,
1553,4/21/22 16:40,9.8,2.4,,,,
1554,4/21/22 16:50,9.8,2.43,,,,
1555,4/21/22 17:00,9.8,2.4,,,,
1556,4/21/22 17:10,9.8,2.47,,,,
1557,4/21/22 17:20,9.8,2.47,,,,
1558,4/21/22 17:30,9.8,2.48,,,,
1559,4/21/22 17:40,9.4,2.54,,,,
1560,4/21/22 17:50,9.8,2.56,,,,
1561,4/21/22 18:00,9.8,2.6,,,,
1562,4/21/22 18:10,9.8,2.64,,,,
1563,4/21/22 18:20,9.4,2.7,,,,
1564,4/21/22 18:30,9.8,2.78,,,,
1565,4/21/22 18:40,9.8,2.86,,,,
1566,4/21/22 18:50,9.8,2.92,,,,
1567,4/21/22 19:00,9.8,3,,,,
1568,4/21/22 19:10,9.8,3.07,,,,
1569,4/21/22 19:20,9.4,3.14,,,,
1570,4/21/22 19:30,9.4,3.22,,,,
1571,4/21/22 19:40,9.4,3.33,,,,
1572,4/21/22 19:50,9.4,3.43,,,,
1573,4/21/22 20:00,9.4,3.49,,,,
1574,4/21/22 20:10,9.4,3.59,,,,
1575,4/21/22 20:20,9.4,3.7,,,,
1576,4/21/22 20:30,9.4,3.75,,,,
1577,4/21/22 20:40,9.4,3.79,,,,
1578,4/21/22 20:50,9.4,3.86,,,,
1579,4/21/22 21:00,9.4,3.94,,,,
1580,4/21/22 21:10,9.8,3.95,,,,
1581,4/21/22 21:20,9.8,4.02,,,,
1582,4/21/22 21:30,9.4,4.1,,,,
1583,4/21/22 21:40,9.4,4.14,,,,
1584,4/21/22 21:50,9.4,4.2,,,,
1585,4/21/22 22:00,9.4,4.24,,,,
1586,4/21/22 22:10,9.4,4.28,,,,
1587,4/21/22 22:20,9.4,4.29,,,,
1588,4/21/22 22:30,9.4,4.33,,,,
1589,4/21/22 22:40,9.4,4.37,,,,
1590,4/21/22 22:50,9.4,4.41,,,,
1591,4/21/22 23:00,9.4,4.48,,,,
1592,4/21/22 23:10,9.4,4.49,,,,
1593,4/21/22 23:20,9.4,4.52,,,,
1594,4/21/22 23:30,9.4,4.54,,,,
1595,4/21/22 23:40,9.4,4.56,,,,
1596,4/21/22 23:50,9.4,4.6,,,,
1597,4/22/22 0:00,9.4,4.64,,,,
1598,4/22/22 0:10,9,4.72,,,,
1599,4/22/22 0:20,9.4,4.77,,,,
1600,4/22/22 0:30,9,4.84,,,,
1601,4/22/22 0:40,9.4,4.89,,,,
1602,4/22/22 0:50,8.7,4.94,,,,
1603,4/22/22 1:00,9.4,4.98,,,,
1604,4/22/22 1:10,8.7,5.04,,,,
1605,4/22/22 1:20,9.4,5.11,,,,
1606,4/22/22 1:30,9.4,5.15,,,,
1607,4/22/22 1:40,9.4,5.2,,,,
1608,4/22/22 1:50,9.4,5.21,,,,
1609,4/22/22 2:00,9.4,5.27,,,,
1610,4/22/22 2:10,9,5.29,,,,
1611,4/22/22 2:20,9.4,5.35,,,,
1612,4/22/22 2:30,9.4,5.45,,,,
1613,4/22/22 2:40,8.7,5.48,,,,
1614,4/22/22 2:50,8.7,5.49,,,,
1615,4/22/22 3:00,9.4,5.55,,,,
1616,4/22/22 3:10,9.4,5.59,,,,
1617,4/22/22 3:20,9.4,5.63,,,,
1618,4/22/22 3:30,8.7,5.65,,,,
1619,4/22/22 3:40,9,5.69,,,,
1620,4/22/22 3:50,9.4,5.73,,,,
1621,4/22/22 4:00,9.4,5.75,,,,
1622,4/22/22 4:10,9,5.88,,,,
1623,4/22/22 4:20,9.4,5.88,,,,
1624,4/22/22 4:30,8.7,5.88,,,,
1625,4/22/22 4:40,8.7,5.89,,,,
1626,4/22/22 4:50,9.4,5.95,,,,
1627,4/22/22 5:00,9.4,5.96,,,,
1628,4/22/22 5:10,9.4,5.97,,,,
1629,4/22/22 5:20,9.4,6,,,,
1630,4/22/22 5:30,9,6.06,,,,
1631,4/22/22 5:40,9.4,6.1,,,,
1632,4/22/22 5:50,9,6.11,,,,
1633,4/22/22 6:00,9.4,6.14,,,,
1634,4/22/22 6:10,9.4,6.16,,,,
1635,4/22/22 6:20,9.4,6.16,,,,
1636,4/22/22 6:30,8.7,6.22,,,,
1637,4/22/22 6:40,8.7,6.22,,,,
1638,4/22/22 6:50,9.4,6.26,,,,
1639,4/22/22 7:00,9.4,6.28,,,,
1640,4/22/22 7:10,9,6.31,,,,
1641,4/22/22 7:20,9.4,6.32,,,,
1642,4/22/22 7:30,9.4,6.35,,,,
1643,4/22/22 7:40,9,6.36,,,,
1644,4/22/22 7:50,8.7,6.38,,,,
1645,4/22/22 8:00,9,6.38,,,,
1646,4/22/22 8:10,9.4,6.39,,,,
1647,4/22/22 8:20,9,6.4,,,,
1648,4/22/22 8:30,9.4,6.42,,,,
1649,4/22/22 8:40,9.4,6.43,,,,
1650,4/22/22 8:50,9,6.44,,,,
1651,4/22/22 9:00,9,6.46,,,,
1652,4/22/22 9:10,9.4,6.46,,,,
1653,4/22/22 9:20,8.7,6.48,,,,
1654,4/22/22 9:30,9.4,6.51,,,,
1655,4/22/22 9:40,9,6.51,,,,
1656,4/22/22 9:50,9.4,6.54,,,,
1657,4/22/22 10:00,9.4,6.56,,,,
1658,4/22/22 10:10,9,6.58,,,,
1659,4/22/22 10:20,8.7,6.59,,,,
1660,4/22/22 10:30,9.4,6.64,,,,
1661,4/22/22 10:40,9.4,6.66,,,,
1662,4/22/22 10:50,9.4,6.68,,,,
1663,4/22/22 11:00,9.4,6.7,,,,
1664,4/22/22 11:10,9,6.72,,,,
1665,4/22/22 11:20,9,6.75,,,,
1666,4/22/22 11:30,8.7,6.76,,,,
1667,4/22/22 11:40,9.4,6.79,,,,
1668,4/22/22 11:50,8.7,6.79,,,,
1669,4/22/22 12:00,9.4,6.84,,,,
1670,4/22/22 12:10,9.4,6.86,,,,
1671,4/22/22 12:20,9.4,6.88,,,,
1672,4/22/22 12:30,8.7,6.92,,,,
1673,4/22/22 12:40,9,6.96,,,,
1674,4/22/22 12:50,9,6.99,,,,
1675,4/22/22 13:00,9.4,7.03,,,,
1676,4/22/22 13:10,8.7,7.06,,,,
1677,4/22/22 13:20,9.4,7.1,,,,
1678,4/22/22 13:30,8.7,7.15,,,,
1679,4/22/22 13:40,9,7.15,,,,
1680,4/22/22 13:50,9.4,7.19,,,,
1681,4/22/22 14:00,9,7.22,,,,
1682,4/22/22 14:10,9,7.25,,,,
1683,4/22/22 14:20,9,7.22,,,,
1684,4/22/22 14:30,8.7,6.58,,,,
1685,4/22/22 14:40,9,6.06,,,,
1686,4/22/22 14:50,8.7,5.12,,,,
1687,4/22/22 15:00,9.4,4.06,,,,
1688,4/22/22 15:10,8.7,3.38,,,,
1689,4/22/22 15:20,8.7,2.95,,,,
1690,4/22/22 15:30,9.4,2.72,,,,
1691,4/22/22 15:40,9.4,2.63,,,,
1692,4/22/22 15:50,8.7,2.5,,,,
1693,4/22/22 16:00,8.7,2.52,,,,
1694,4/22/22 16:10,8.7,2.54,,,,
1695,4/22/22 16:20,8.7,2.59,,,,
1696,4/22/22 16:30,8.7,2.63,,,,
1697,4/22/22 16:40,9.4,2.67,,,,
1698,4/22/22 16:50,9.4,2.72,,,,
1699,4/22/22 17:00,8.7,2.82,,,,
1700,4/22/22 17:10,8.7,2.9,,,,
1701,4/22/22 17:20,8.7,2.96,,,,
1702,4/22/22 17:30,8.7,3.03,,,,
1703,4/22/22 17:40,9.1,3.11,,,,
1704,4/22/22 17:50,9.4,3.16,,,,
1705,4/22/22 18:00,9.4,3.23,,,,
1706,4/22/22 18:10,8.7,3.35,,,,
1707,4/22/22 18:20,8.7,3.45,,,,
1708,4/22/22 18:30,8.7,3.5,,,,
1709,4/22/22 18:40,8.7,3.55,,,,
1710,4/22/22 18:50,8.7,3.63,,,,
1711,4/22/22 19:00,8.7,3.67,,,,
1712,4/22/22 19:10,9.4,3.74,,,,
1713,4/22/22 19:20,8.7,3.81,,,,
1714,4/22/22 19:30,8.7,3.85,,,,
1715,4/22/22 19:40,8.7,3.9,,,,
1716,4/22/22 19:50,8.7,3.9,,,,
1717,4/22/22 20:00,8.7,3.91,,,,
1718,4/22/22 20:10,8.7,3.97,,,,
1719,4/22/22 20:20,8.7,4.01,,,,
1720,4/22/22 20:30,9.4,4.06,,,,
1721,4/22/22 20:40,9.4,4.1,,,,
1722,4/22/22 20:50,9.4,4.1,,,,
1723,4/22/22 21:00,9.4,4.15,,,,
1724,4/22/22 21:10,9.4,4.18,,,,
1725,4/22/22 21:20,8.7,4.21,,,,
1726,4/22/22 21:30,8.7,4.24,,,,
1727,4/22/22 21:40,8.7,4.25,,,,
1728,4/22/22 21:50,8.7,4.26,,,,
1729,4/22/22 22:00,8.7,4.29,,,,
1730,4/22/22 22:10,8.7,4.32,,,,
1731,4/22/22 22:20,8.7,4.36,,,,
1732,4/22/22 22:30,8.7,4.36,,,,
1733,4/22/22 22:40,8.7,4.38,,,,
1734,4/22/22 22:50,8.7,4.4,,,,
1735,4/22/22 23:00,8.7,4.41,,,,
1736,4/22/22 23:10,8.7,4.46,,,,
1737,4/22/22 23:20,8.7,4.5,,,,
1738,4/22/22 23:30,8.7,4.53,,,,
1739,4/22/22 23:40,8.7,4.56,,,,
1740,4/22/22 23:50,8.7,4.58,,,,
1741,4/23/22 0:00,8.7,4.64,,,,
1742,4/23/22 0:10,8.7,4.68,,,,
1743,4/23/22 0:20,8.7,4.7,,,,
1744,4/23/22 0:30,8.7,4.74,,,,
1745,4/23/22 0:40,8.7,4.77,,,,
1746,4/23/22 0:50,8.7,4.8,,,,
1747,4/23/22 1:00,8.7,4.81,,,,
1748,4/23/22 1:10,8.7,4.84,,,,
1749,4/23/22 1:20,8.7,4.88,,,,
1750,4/23/22 1:30,8.7,4.92,,,,
1751,4/23/22 1:40,8.7,4.94,,,,
1752,4/23/22 1:50,8.7,5,,,,
1753,4/23/22 2:00,8.7,5.02,,,,
1754,4/23/22 2:10,8.7,5.06,,,,
1755,4/23/22 2:20,8.7,5.11,,,,
1756,4/23/22 2:30,8.7,5.11,,,,
1757,4/23/22 2:40,8.7,5.12,,,,
1758,4/23/22 2:50,8.7,5.13,,,,
1759,4/23/22 3:00,8.7,5.17,,,,
1760,4/23/22 3:10,8.7,5.23,,,,
1761,4/23/22 3:20,8.7,5.25,,,,
1762,4/23/22 3:30,8.7,5.28,,,,
1763,4/23/22 3:40,8.7,5.31,,,,
1764,4/23/22 3:50,8.7,5.33,,,,
1765,4/23/22 4:00,8.7,5.35,,,,
1766,4/23/22 4:10,8.7,5.37,,,,
1767,4/23/22 4:20,8.7,5.4,,,,
1768,4/23/22 4:30,8.7,5.41,,,,
1769,4/23/22 4:40,8.7,5.41,,,,
1770,4/23/22 4:50,8.7,5.44,,,,
1771,4/23/22 5:00,8.7,5.47,,,,
1772,4/23/22 5:10,8.7,5.49,,,,
1773,4/23/22 5:20,8.7,5.51,,,,
1774,4/23/22 5:30,8.7,5.52,,,,
1775,4/23/22 5:40,8.7,5.52,,,,
1776,4/23/22 5:50,8.7,5.53,,,,
1777,4/23/22 6:00,8.7,5.53,,,,
1778,4/23/22 6:10,8.7,5.56,,,,
1779,4/23/22 6:20,8.7,5.59,,,,
1780,4/23/22 6:30,8.7,5.6,,,,
1781,4/23/22 6:40,8.7,5.61,,,,
1782,4/23/22 6:50,8.7,5.64,,,,
1783,4/23/22 7:00,8.7,5.67,,,,
1784,4/23/22 7:10,8.7,5.69,,,,
1785,4/23/22 7:20,8.7,5.69,,,,
1786,4/23/22 7:30,8.7,5.71,,,,
1787,4/23/22 7:40,8.7,5.73,,,,
1788,4/23/22 7:50,8.7,5.75,,,,
1789,4/23/22 8:00,8.7,5.76,,,,
1790,4/23/22 8:10,8.7,5.79,,,,
1791,4/23/22 8:20,8.7,5.8,,,,
1792,4/23/22 8:30,8.7,5.8,,,,
1793,4/23/22 8:40,8.7,5.81,,,,
1794,4/23/22 8:50,8.7,5.84,,,,
1795,4/23/22 9:00,8.7,5.87,,,,
1796,4/23/22 9:10,8.7,5.87,,,,
1797,4/23/22 9:20,8.7,5.88,,,,
1798,4/23/22 9:30,8.7,5.88,,,,
1799,4/23/22 9:40,8.7,5.91,,,,
1800,4/23/22 9:50,8.7,5.91,,,,
1801,4/23/22 10:00,8.7,5.91,,,,
1802,4/23/22 10:10,8.7,5.95,,,,
1803,4/23/22 10:20,8.7,5.96,,,,
1804,4/23/22 10:30,8.7,5.96,,,,
1805,4/23/22 10:40,8.7,5.96,,,,
1806,4/23/22 10:50,8.7,5.99,,,,
1807,4/23/22 11:00,8.7,5.97,,,,
1808,4/23/22 11:10,8.7,5.97,,,,
1809,4/23/22 11:20,8.7,5.97,,,,
1810,4/23/22 11:30,8.7,5.97,,,,
1811,4/23/22 11:40,8.7,5.99,,,,
1812,4/23/22 11:50,8.7,5.99,,,,
1813,4/23/22 12:00,8.7,6,,,,
1814,4/23/22 12:10,8.7,6,,,,
1815,4/23/22 12:20,8.7,6.01,,,,
1816,4/23/22 12:30,8.7,6,,,,
1817,4/23/22 12:40,8.7,6.03,,,,
1818,4/23/22 12:50,8.7,6.01,,,,
1819,4/23/22 13:00,8.7,6.03,,,,
1820,4/23/22 13:10,8.7,6.06,,,,
1821,4/23/22 13:20,8.7,6.06,,,,
1822,4/23/22 13:30,8.7,6.06,,,,
1823,4/23/22 13:40,8.7,6.07,,,,
1824,4/23/22 13:50,8.7,6.07,,,,
1825,4/23/22 14:00,8.7,6.1,,,,
1826,4/23/22 14:10,8.7,6.08,,,,
1827,4/23/22 14:20,8.7,6.11,,,,
1828,4/23/22 14:30,8.7,6.11,,,,
1829,4/23/22 14:40,8.7,6.12,,,,
1830,4/23/22 14:50,8.7,6.12,,,,
1831,4/23/22 15:00,8.7,6.14,,,,
1832,4/23/22 15:10,8.7,6.14,,,,
1833,4/23/22 15:20,8.7,6.14,,,,
1834,4/23/22 15:30,8.7,6.15,,,,
1835,4/23/22 15:40,8.7,6.16,,,,
1836,4/23/22 15:50,8.7,6.16,,,,
1837,4/23/22 16:00,8.7,6.18,,,,
1838,4/23/22 16:10,9.4,6.19,,,,
1839,4/23/22 16:20,8.7,6.19,,,,
1840,4/23/22 16:30,8.7,6.2,,,,
1841,4/23/22 16:40,8.7,6.2,,,,
1842,4/23/22 16:50,8.7,6.22,,,,
1843,4/23/22 17:00,8.7,6.22,,,,
1844,4/23/22 17:10,8.7,6.23,,,,
1845,4/23/22 17:20,8.7,6.24,,,,
1846,4/23/22 17:30,8.7,6.24,,,,
1847,4/23/22 17:40,8.7,6.26,,,,
1848,4/23/22 17:50,8.7,6.26,,,,
1849,4/23/22 18:00,8.7,6.27,,,,
1850,4/23/22 18:10,8.7,6.28,,,,
1851,4/23/22 18:20,8.7,6.28,,,,
1852,4/23/22 18:30,9.4,6.28,,,,
1853,4/23/22 18:40,8.7,6.3,,,,
1854,4/23/22 18:50,8.7,6.3,,,,
1855,4/23/22 19:00,8.7,6.3,,,,
1856,4/23/22 19:10,8.7,6.31,,,,
1857,4/23/22 19:20,8.7,6.31,,,,
1858,4/23/22 19:30,8.7,6.31,,,,
1859,4/23/22 19:40,8.7,6.31,,,,
1860,4/23/22 19:50,8.7,6.31,,,,
1861,4/23/22 20:00,8.7,6.31,,,,
1862,4/23/22 20:10,8.7,6.31,,,,
1863,4/23/22 20:20,8.7,6.32,,,,
1864,4/23/22 20:30,8.7,6.31,,,,
1865,4/23/22 20:40,8.7,6.31,,,,
1866,4/23/22 20:50,8.7,6.32,,,,
1867,4/23/22 21:00,8.7,6.31,,,,
1868,4/23/22 21:10,8.7,6.32,,,,
1869,4/23/22 21:20,8.7,6.32,,,,
1870,4/23/22 21:30,8.7,6.31,,,,
1871,4/23/22 21:40,8.7,6.31,,,,
1872,4/23/22 21:50,8.7,6.31,,,,
1873,4/23/22 22:00,8.7,6.32,,,,
1874,4/23/22 22:10,8.7,6.31,,,,
1875,4/23/22 22:20,8.7,6.31,,,,
1876,4/23/22 22:30,8.7,6.31,,,,
1877,4/23/22 22:40,8.7,6.31,,,,
1878,4/23/22 22:50,8.7,6.31,,,,
1879,4/23/22 23:00,8.7,6.31,,,,
1880,4/23/22 23:10,8.7,6.32,,,,
1881,4/23/22 23:20,8.7,6.31,,,,
1882,4/23/22 23:30,8.7,6.32,,,,
1883,4/23/22 23:40,8.7,6.31,,,,
1884,4/23/22 23:50,8.7,6.31,,,,
1885,4/24/22 0:00,8.7,6.31,,,,
1886,4/24/22 0:10,8.7,6.31,,,,
1887,4/24/22 0:20,8.7,6.31,,,,
1888,4/24/22 0:30,8.7,6.31,,,,
1889,4/24/22 0:40,8.7,6.31,,,,
1890,4/24/22 0:50,8.7,6.31,,,,
1891,4/24/22 1:00,8.7,6.31,,,,
1892,4/24/22 1:10,8.7,6.31,,,,
1893,4/24/22 1:20,8.7,6.3,,,,
1894,4/24/22 1:30,8.7,6.3,,,,
1895,4/24/22 1:40,8.7,6.28,,,,
1896,4/24/22 1:50,8.7,6.27,,,,
1897,4/24/22 2:00,8.7,6.27,,,,
1898,4/24/22 2:10,8.7,6.27,,,,
1899,4/24/22 2:20,8.7,6.27,,,,
1900,4/24/22 2:30,8.7,6.27,,,,
1901,4/24/22 2:40,8.7,6.26,,,,
1902,4/24/22 2:50,9.4,6.24,,,,
1903,4/24/22 3:00,8.7,6.24,,,,
1904,4/24/22 3:10,8.7,6.24,,,,
1905,4/24/22 3:20,8.7,6.24,,,,
1906,4/24/22 3:30,8.7,6.23,,,,
1907,4/24/22 3:40,8.7,6.23,,,,
1908,4/24/22 3:50,8.7,6.23,,,,
1909,4/24/22 4:00,8.7,6.22,,,,
1910,4/24/22 4:10,8.7,6.22,,,,
1911,4/24/22 4:20,8.7,6.22,,,,
1912,4/24/22 4:30,8.7,6.22,,,,
1913,4/24/22 4:40,8.7,6.2,,,,
1914,4/24/22 4:50,8.7,6.19,,,,
1915,4/24/22 5:00,8.7,6.19,,,,
1916,4/24/22 5:10,8.7,6.19,,,,
1917,4/24/22 5:20,8.7,6.18,,,,
1918,4/24/22 5:30,8.7,6.16,,,,
1919,4/24/22 5:40,8.7,6.18,,,,
1920,4/24/22 5:50,8.7,6.15,,,,
1921,4/24/22 6:00,8.3,6.15,,,,
1922,4/24/22 6:10,8.3,6.16,,,,
1923,4/24/22 6:20,8.7,6.15,,,,
1924,4/24/22 6:30,8.7,6.15,,,,
1925,4/24/22 6:40,8.3,6.12,,,,
1926,4/24/22 6:50,8.3,6.14,,,,
1927,4/24/22 7:00,8.3,6.12,,,,
1928,4/24/22 7:10,8.7,6.12,,,,
1929,4/24/22 7:20,8.3,6.12,,,,
1930,4/24/22 7:30,8.7,6.12,,,,
1931,4/24/22 7:40,8.7,6.12,,,,
1932,4/24/22 7:50,8.3,6.11,,,,
1933,4/24/22 8:00,8.7,6.11,,,,
1934,4/24/22 8:10,8.7,6.11,,,,
1935,4/24/22 8:20,8.3,6.11,,,,
1936,4/24/22 8:30,8.7,6.1,,,,
1937,4/24/22 8:40,8.3,6.11,,,,
1938,4/24/22 8:50,8.3,6.1,,,,
1939,4/24/22 9:00,8.7,6.11,,,,
1940,4/24/22 9:10,8.3,6.11,,,,
1941,4/24/22 9:20,8.7,6.11,,,,
1942,4/24/22 9:30,8.3,6.1,,,,
1943,4/24/22 9:40,8.7,6.1,,,,
1944,4/24/22 9:50,8.7,6.1,,,,
1945,4/24/22 10:00,8.7,6.1,,,,
1946,4/24/22 10:10,8.7,6.11,,,,
1947,4/24/22 10:20,8.3,6.1,,,,
1948,4/24/22 10:30,8.7,6.1,,,,
1949,4/24/22 10:40,8.7,6.1,,,,
1950,4/24/22 10:50,8.7,6.1,,,,
1951,4/24/22 11:00,8.7,6.11,,,,
1952,4/24/22 11:10,8.7,6.11,,,,
1953,4/24/22 11:20,8.7,6.11,,,,
1954,4/24/22 11:30,8.7,6.11,,,,
1955,4/24/22 11:40,8.7,6.11,,,,
1956,4/24/22 11:50,8.3,6.11,,,,
1957,4/24/22 12:00,8.7,6.11,,,,
1958,4/24/22 12:10,8.7,6.11,,,,
1959,4/24/22 12:20,8.7,6.12,,,,
1960,4/24/22 12:30,8.3,6.12,,,,
1961,4/24/22 12:40,8.7,6.12,,,,
1962,4/24/22 12:50,8.3,6.14,,,,
1963,4/24/22 13:00,8.7,6.14,,,,
1964,4/24/22 13:10,8.3,6.14,,,,
1965,4/24/22 13:20,8.7,6.15,,,,
1966,4/24/22 13:30,8.7,6.16,,,,
1967,4/24/22 13:40,8.7,6.15,,,,
1968,4/24/22 13:50,8.7,6.16,,,,
1969,4/24/22 14:00,8.3,6.16,,,,
1970,4/24/22 14:10,8.7,6.16,,,,
1971,4/24/22 14:20,8.7,6.16,,,,
1972,4/24/22 14:30,8.7,6.18,,,,
1973,4/24/22 14:40,8.7,6.18,,,,
1974,4/24/22 14:50,8.7,6.18,,,,
1975,4/24/22 15:00,8.7,6.19,,,,
1976,4/24/22 15:10,8.7,6.19,,,,
1977,4/24/22 15:20,8.7,6.19,,,,
1978,4/24/22 15:30,8.7,6.2,,,,
1979,4/24/22 15:40,8.7,6.2,,,,
1980,4/24/22 15:50,8.7,6.2,,,,
1981,4/24/22 16:00,8.7,6.2,,,,
1982,4/24/22 16:10,8.7,6.2,,,,
1983,4/24/22 16:20,8.7,6.2,,,,
1984,4/24/22 16:30,8.3,6.22,,,,
1985,4/24/22 16:40,8.7,6.22,,,,
1986,4/24/22 16:50,8.7,6.22,,,,
1987,4/24/22 17:00,8.7,6.22,,,,
1988,4/24/22 17:10,8.3,6.22,,,,
1989,4/24/22 17:20,8.7,6.22,,,,
1990,4/24/22 17:30,8.3,6.22,,,,
1991,4/24/22 17:40,8.7,6.22,,,,
1992,4/24/22 17:50,8.7,6.22,,,,
1993,4/24/22 18:00,8.7,6.23,,,,
1994,4/24/22 18:10,8.3,6.22,,,,
1995,4/24/22 18:20,8.7,6.23,,,,
1996,4/24/22 18:30,8.7,6.23,,,,
1997,4/24/22 18:40,8.7,6.23,,,,
1998,4/24/22 18:50,8.7,6.23,,,,
1999,4/24/22 19:00,8.7,6.23,,,,
2000,4/24/22 19:10,8.3,6.23,,,,
2001,4/24/22 19:20,8.7,6.24,,,,
2002,4/24/22 19:30,8.7,6.24,,,,
2003,4/24/22 19:40,8.7,6.24,,,,
2004,4/24/22 19:50,8.7,6.24,,,,
2005,4/24/22 20:00,8.7,6.24,,,,
2006,4/24/22 20:10,8.7,6.24,,,,
2007,4/24/22 20:20,8.7,6.24,,,,
2008,4/24/22 20:30,8.7,6.24,,,,
2009,4/24/22 20:40,8.7,6.26,,,,
2010,4/24/22 20:50,8.7,6.24,,,,
2011,4/24/22 21:00,8.7,6.26,,,,
2012,4/24/22 21:10,8.7,6.26,,,,
2013,4/24/22 21:20,8.7,6.26,,,,
2014,4/24/22 21:30,8.7,6.26,,,,
2015,4/24/22 21:40,8.7,6.24,,,,
2016,4/24/22 21:50,8.7,6.26,,,,
2017,4/24/22 22:00,8.7,6.24,,,,
2018,4/24/22 22:10,8.7,6.26,,,,
2019,4/24/22 22:20,8.7,6.26,,,,
2020,4/24/22 22:30,8.7,6.26,,,,
2021,4/24/22 22:40,8.7,6.26,,,,
2022,4/24/22 22:50,8.7,6.26,,,,
2023,4/24/22 23:00,8.7,6.26,,,,
2024,4/24/22 23:10,8.7,6.26,,,,
2025,4/24/22 23:20,8.7,6.26,,,,
2026,4/24/22 23:30,8.7,6.26,,,,
2027,4/24/22 23:40,8.7,6.26,,,,
2028,4/24/22 23:50,8.7,6.26,,,,
2029,4/25/22 0:00,8.7,6.26,,,,
2030,4/25/22 0:10,8.7,6.26,,,,
2031,4/25/22 0:20,8.7,6.26,,,,
2032,4/25/22 0:30,8.7,6.24,,,,
2033,4/25/22 0:40,8.7,6.26,,,,
2034,4/25/22 0:50,8.7,6.26,,,,
2035,4/25/22 1:00,8.7,6.26,,,,
2036,4/25/22 1:10,8.7,6.24,,,,
2037,4/25/22 1:20,8.3,6.24,,,,
2038,4/25/22 1:30,8.7,6.24,,,,
2039,4/25/22 1:40,8.7,6.24,,,,
2040,4/25/22 1:50,8.7,6.24,,,,
2041,4/25/22 2:00,8.7,6.23,,,,
2042,4/25/22 2:10,8.7,6.23,,,,
2043,4/25/22 2:20,8.7,6.23,,,,
2044,4/25/22 2:30,8.7,6.23,,,,
2045,4/25/22 2:40,8.7,6.22,,,,
2046,4/25/22 2:50,8.7,6.22,,,,
2047,4/25/22 3:00,8.7,6.2,,,,
2048,4/25/22 3:10,8.7,6.2,,,,
2049,4/25/22 3:20,8.7,6.22,,,,
2050,4/25/22 3:30,8.7,6.19,,,,
2051,4/25/22 3:40,8.7,6.19,,,,
2052,4/25/22 3:50,8.7,6.19,,,,
2053,4/25/22 4:00,8.7,6.19,,,,
2054,4/25/22 4:10,8.7,6.18,,,,
2055,4/25/22 4:20,8.7,6.16,,,,
2056,4/25/22 4:30,8.7,6.16,,,,
2057,4/25/22 4:40,8.7,6.16,,,,
2058,4/25/22 4:50,8.7,6.15,,,,
2059,4/25/22 5:00,8.7,6.14,,,,
2060,4/25/22 5:10,8.7,6.14,,,,
2061,4/25/22 5:20,8.7,6.14,,,,
2062,4/25/22 5:30,8.7,6.12,,,,
2063,4/25/22 5:40,8.7,6.12,,,,
2064,4/25/22 5:50,8.7,6.11,,,,
2065,4/25/22 6:00,8.7,6.1,,,,
2066,4/25/22 6:10,8.7,6.1,,,,
2067,4/25/22 6:20,8.7,6.1,,,,
2068,4/25/22 6:30,8.7,6.08,,,,
2069,4/25/22 6:40,8.7,6.08,,,,
2070,4/25/22 6:50,8.7,6.07,,,,
2071,4/25/22 7:00,8.7,6.06,,,,
2072,4/25/22 7:10,8.7,6.04,,,,
2073,4/25/22 7:20,8.7,6.04,,,,
2074,4/25/22 7:30,8.7,6.04,,,,
2075,4/25/22 7:40,8.7,6.01,,,,
2076,4/25/22 7:50,8.7,6.01,,,,
2077,4/25/22 8:00,8.7,6.01,,,,
2078,4/25/22 8:10,8.7,6.01,,,,
2079,4/25/22 8:20,8.7,6,,,,
