Plot Title: 21135139,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 21135139, SEN S/N: 21135139)","Temp, °C (LGR S/N: 21135139, SEN S/N: 21135139)",Coupler Detached (LGR S/N: 21135139),Coupler Attached (LGR S/N: 21135139),Host Connected (LGR S/N: 21135139),End Of File (LGR S/N: 21135139)
1407,4/20/22 16:20,10,5.7,,,,
1408,4/20/22 16:30,9.6,5.73,,,,
1409,4/20/22 16:40,9.6,5.2,,,,
1410,4/20/22 16:50,9.6,4.6,,,,
1411,4/20/22 17:00,9.3,3.91,,,,
1412,4/20/22 17:10,9.3,3.41,,,,
1413,4/20/22 17:20,9.3,3,,,,
1414,4/20/22 17:30,9.3,2.74,,,,
1415,4/20/22 17:40,9.3,2.58,,,,
1416,4/20/22 17:50,9.3,2.46,,,,
1417,4/20/22 18:00,8.9,2.41,,,,
1418,4/20/22 18:10,8.9,2.35,,,,
1419,4/20/22 18:20,9.3,2.27,,,,
1420,4/20/22 18:30,9.3,2.27,,,,
1421,4/20/22 18:40,8.9,2.23,,,,
1422,4/20/22 18:50,9.3,2.23,,,,
1423,4/20/22 19:00,8.9,2.21,,,,
1424,4/20/22 19:10,8.9,2.19,,,,
1425,4/20/22 19:20,9.3,2.19,,,,
1426,4/20/22 19:30,9.3,2.19,,,,
1427,4/20/22 19:40,8.9,2.21,,,,
1428,4/20/22 19:50,8.5,2.22,,,,
1429,4/20/22 20:00,8.9,2.22,,,,
1430,4/20/22 20:10,9.3,2.25,,,,
1431,4/20/22 20:20,9.3,2.26,,,,
1432,4/20/22 20:30,9.3,2.27,,,,
1433,4/20/22 20:40,8.9,2.27,,,,
1434,4/20/22 20:50,8.9,2.28,,,,
1435,4/20/22 21:00,9.3,2.3,,,,
1436,4/20/22 21:10,9.3,2.3,,,,
1437,4/20/22 21:20,9.3,2.31,,,,
1438,4/20/22 21:30,9.3,2.32,,,,
1439,4/20/22 21:40,9.3,2.33,,,,
1440,4/20/22 21:50,8.9,2.36,,,,
1441,4/20/22 22:00,8.5,2.36,,,,
1442,4/20/22 22:10,8.5,2.37,,,,
1443,4/20/22 22:20,8.5,2.39,,,,
1444,4/20/22 22:30,8.5,2.4,,,,
1445,4/20/22 22:40,8.5,2.4,,,,
1446,4/20/22 22:50,8.9,2.41,,,,
1447,4/20/22 23:00,8.5,2.42,,,,
1448,4/20/22 23:10,8.5,2.42,,,,
1449,4/20/22 23:20,8.5,2.44,,,,
1450,4/20/22 23:30,8.9,2.46,,,,
1451,4/20/22 23:40,8.5,2.46,,,,
1452,4/20/22 23:50,8.5,2.48,,,,
1453,4/21/22 0:00,8.5,2.48,,,,
1454,4/21/22 0:10,8.5,2.48,,,,
1455,4/21/22 0:20,8.9,2.49,,,,
1456,4/21/22 0:30,8.1,2.5,,,,
1457,4/21/22 0:40,8.5,2.5,,,,
1458,4/21/22 0:50,8.5,2.51,,,,
1459,4/21/22 1:00,8.5,2.53,,,,
1460,4/21/22 1:10,8.5,2.54,,,,
1461,4/21/22 1:20,8.1,2.54,,,,
1462,4/21/22 1:30,8.1,2.55,,,,
1463,4/21/22 1:40,8.1,2.57,,,,
1464,4/21/22 1:50,8.1,2.58,,,,
1465,4/21/22 2:00,8.1,2.59,,,,
1466,4/21/22 2:10,8.1,2.59,,,,
1467,4/21/22 2:20,8.1,2.6,,,,
1468,4/21/22 2:30,8.1,2.62,,,,
1469,4/21/22 2:40,8.1,2.62,,,,
1470,4/21/22 2:50,8.1,2.63,,,,
1471,4/21/22 3:00,8.1,2.64,,,,
1472,4/21/22 3:10,8.1,2.64,,,,
1473,4/21/22 3:20,8.1,2.65,,,,
1474,4/21/22 3:30,8.1,2.68,,,,
1475,4/21/22 3:40,8.1,2.68,,,,
1476,4/21/22 3:50,8.1,2.69,,,,
1477,4/21/22 4:00,8.1,2.71,,,,
1478,4/21/22 4:10,8.1,2.73,,,,
1479,4/21/22 4:20,8.1,2.74,,,,
1480,4/21/22 4:30,8.1,2.76,,,,
1481,4/21/22 4:40,8.1,2.78,,,,
1482,4/21/22 4:50,8.1,2.8,,,,
1483,4/21/22 5:00,8.1,2.81,,,,
1484,4/21/22 5:10,8.1,2.82,,,,
1485,4/21/22 5:20,8.1,2.85,,,,
1486,4/21/22 5:30,8.1,2.86,,,,
1487,4/21/22 5:40,8.1,2.86,,,,
1488,4/21/22 5:50,8.1,2.87,,,,
1489,4/21/22 6:00,8.1,2.9,,,,
1490,4/21/22 6:10,8.1,2.91,,,,
1491,4/21/22 6:20,8.1,2.94,,,,
1492,4/21/22 6:30,8.1,2.92,,,,
1493,4/21/22 6:40,8.1,2.96,,,,
1494,4/21/22 6:50,8.1,2.97,,,,
1495,4/21/22 7:00,8.1,2.97,,,,
1496,4/21/22 7:10,8.1,3.01,,,,
1497,4/21/22 7:20,8.1,3.04,,,,
1498,4/21/22 7:30,8.1,3.03,,,,
1499,4/21/22 7:40,8.1,3.05,,,,
1500,4/21/22 7:50,8.1,3.08,,,,
1501,4/21/22 8:00,8.1,3.08,,,,
1502,4/21/22 8:10,8.1,3.12,,,,
1503,4/21/22 8:20,8.1,3.14,,,,
1504,4/21/22 8:30,8.1,3.15,,,,
1505,4/21/22 8:40,8.1,3.17,,,,
1506,4/21/22 8:50,8.1,3.21,,,,
1507,4/21/22 9:00,8.1,3.24,,,,
1508,4/21/22 9:10,8.1,3.27,,,,
1509,4/21/22 9:20,8.1,3.32,,,,
1510,4/21/22 9:30,8.1,3.37,,,,
1511,4/21/22 9:40,8.1,3.41,,,,
1512,4/21/22 9:50,8.1,3.45,,,,
1513,4/21/22 10:00,8.1,3.49,,,,
1514,4/21/22 10:10,8.1,3.55,,,,
1515,4/21/22 10:20,8.1,3.61,,,,
1516,4/21/22 10:30,8.5,3.67,,,,
1517,4/21/22 10:40,8.9,3.74,,,,
1518,4/21/22 10:50,8.5,3.78,,,,
1519,4/21/22 11:00,8.1,3.84,,,,
1520,4/21/22 11:10,8.5,3.87,,,,
1521,4/21/22 11:20,8.5,3.93,,,,
1522,4/21/22 11:30,8.5,3.99,,,,
1523,4/21/22 11:40,8.5,4.05,,,,
1524,4/21/22 11:50,8.5,4.11,,,,
1525,4/21/22 12:00,8.9,4.13,,,,
1526,4/21/22 12:10,8.9,4.22,,,,
1527,4/21/22 12:20,8.9,4.25,,,,
1528,4/21/22 12:30,8.5,4.37,,,,
1529,4/21/22 12:40,8.5,4.47,,,,
1530,4/21/22 12:50,8.5,4.54,,,,
1531,4/21/22 13:00,8.9,4.65,,,,
1532,4/21/22 13:10,8.9,4.74,,,,
1533,4/21/22 13:20,9.3,4.86,,,,
1534,4/21/22 13:30,8.9,4.96,,,,
1535,4/21/22 13:40,9.2,5.02,,,,
1536,4/21/22 13:50,8.9,5.12,,,,
1537,4/21/22 14:00,9.2,5.21,,,,
1538,4/21/22 14:10,8.9,5.27,,,,
1539,4/21/22 14:20,9.2,5.37,,,,
1540,4/21/22 14:30,8.9,5.46,,,,
1541,4/21/22 14:40,9.2,5.44,,,,
1542,4/21/22 14:50,8.9,5.41,,,,
1543,4/21/22 15:00,8.9,5.06,,,,
1544,4/21/22 15:10,8.9,4.64,,,,
1545,4/21/22 15:20,8.9,4.29,,,,
1546,4/21/22 15:30,8.9,4,,,,
1547,4/21/22 15:40,8.5,3.74,,,,
1548,4/21/22 15:50,8.5,3.36,,,,
1549,4/21/22 16:00,8.5,2.97,,,,
1550,4/21/22 16:10,8.5,2.68,,,,
1551,4/21/22 16:20,8.1,2.37,,,,
1552,4/21/22 16:30,8.1,2.25,,,,
1553,4/21/22 16:40,8.1,2.13,,,,
1554,4/21/22 16:50,7.7,2.05,,,,
1555,4/21/22 17:00,8.1,1.99,,,,
1556,4/21/22 17:10,8.1,1.94,,,,
1557,4/21/22 17:20,8.1,1.91,,,,
1558,4/21/22 17:30,8.1,1.87,,,,
1559,4/21/22 17:40,8.1,1.93,,,,
1560,4/21/22 17:50,8.1,1.94,,,,
1561,4/21/22 18:00,8.5,1.96,,,,
1562,4/21/22 18:10,8.5,1.99,,,,
1563,4/21/22 18:20,8.5,2.01,,,,
1564,4/21/22 18:30,8.5,2.01,,,,
1565,4/21/22 18:40,8.5,2.01,,,,
1566,4/21/22 18:50,8.1,2.03,,,,
1567,4/21/22 19:00,8.1,2.04,,,,
1568,4/21/22 19:10,8.1,2.05,,,,
1569,4/21/22 19:20,8.1,2.07,,,,
1570,4/21/22 19:30,8.1,2.07,,,,
1571,4/21/22 19:40,8.1,2.05,,,,
1572,4/21/22 19:50,8.1,2.07,,,,
1573,4/21/22 20:00,8.1,2.07,,,,
1574,4/21/22 20:10,8.1,2.07,,,,
1575,4/21/22 20:20,8.1,2.08,,,,
1576,4/21/22 20:30,7.7,2.07,,,,
1577,4/21/22 20:40,7.4,2.07,,,,
1578,4/21/22 20:50,7.4,2.08,,,,
1579,4/21/22 21:00,7.4,2.08,,,,
1580,4/21/22 21:10,7.4,2.08,,,,
1581,4/21/22 21:20,7.4,2.09,,,,
1582,4/21/22 21:30,7.7,2.09,,,,
1583,4/21/22 21:40,7.4,2.1,,,,
1584,4/21/22 21:50,7.4,2.1,,,,
1585,4/21/22 22:00,7.4,2.12,,,,
1586,4/21/22 22:10,7.4,2.13,,,,
1587,4/21/22 22:20,7.4,2.14,,,,
1588,4/21/22 22:30,7.4,2.14,,,,
1589,4/21/22 22:40,7.4,2.16,,,,
1590,4/21/22 22:50,7.4,2.16,,,,
1591,4/21/22 23:00,7.4,2.16,,,,
1592,4/21/22 23:10,7.4,2.17,,,,
1593,4/21/22 23:20,7.7,2.18,,,,
1594,4/21/22 23:30,7.4,2.18,,,,
1595,4/21/22 23:40,7.4,2.18,,,,
1596,4/21/22 23:50,7.4,2.18,,,,
1597,4/22/22 0:00,7.4,2.19,,,,
1598,4/22/22 0:10,7.4,2.19,,,,
1599,4/22/22 0:20,7.4,2.22,,,,
1600,4/22/22 0:30,7.4,2.22,,,,
1601,4/22/22 0:40,7.4,2.23,,,,
1602,4/22/22 0:50,7.4,2.26,,,,
1603,4/22/22 1:00,7.4,2.25,,,,
1604,4/22/22 1:10,7.4,2.27,,,,
1605,4/22/22 1:20,7.4,2.28,,,,
1606,4/22/22 1:30,7.3,2.31,,,,
1607,4/22/22 1:40,7.3,2.32,,,,
1608,4/22/22 1:50,7.3,2.33,,,,
1609,4/22/22 2:00,7.3,2.35,,,,
1610,4/22/22 2:10,7.3,2.37,,,,
1611,4/22/22 2:20,7.3,2.36,,,,
1612,4/22/22 2:30,7.3,2.39,,,,
1613,4/22/22 2:40,7.3,2.4,,,,
1614,4/22/22 2:50,7.3,2.4,,,,
1615,4/22/22 3:00,7.3,2.41,,,,
1616,4/22/22 3:10,8.1,2.42,,,,
1617,4/22/22 3:20,7.3,2.44,,,,
1618,4/22/22 3:30,7.3,2.44,,,,
1619,4/22/22 3:40,7.3,2.45,,,,
1620,4/22/22 3:50,7.3,2.46,,,,
1621,4/22/22 4:00,7.3,2.48,,,,
1622,4/22/22 4:10,7.3,2.49,,,,
1623,4/22/22 4:20,7.7,2.5,,,,
1624,4/22/22 4:30,7.7,2.51,,,,
1625,4/22/22 4:40,7.3,2.53,,,,
1626,4/22/22 4:50,7.7,2.53,,,,
1627,4/22/22 5:00,8.1,2.54,,,,
1628,4/22/22 5:10,8.1,2.55,,,,
1629,4/22/22 5:20,8.1,2.57,,,,
1630,4/22/22 5:30,8.1,2.58,,,,
1631,4/22/22 5:40,8.1,2.58,,,,
1632,4/22/22 5:50,7.7,2.6,,,,
1633,4/22/22 6:00,8.1,2.62,,,,
1634,4/22/22 6:10,8.1,2.62,,,,
1635,4/22/22 6:20,8.1,2.63,,,,
1636,4/22/22 6:30,8.1,2.64,,,,
1637,4/22/22 6:40,8.1,2.64,,,,
1638,4/22/22 6:50,8.1,2.65,,,,
1639,4/22/22 7:00,8.1,2.65,,,,
1640,4/22/22 7:10,8.5,2.67,,,,
1641,4/22/22 7:20,8.5,2.67,,,,
1642,4/22/22 7:30,8.5,2.67,,,,
1643,4/22/22 7:40,8.5,2.68,,,,
1644,4/22/22 7:50,8.9,2.67,,,,
1645,4/22/22 8:00,8.5,2.68,,,,
1646,4/22/22 8:10,8.9,2.69,,,,
1647,4/22/22 8:20,9.3,2.69,,,,
1648,4/22/22 8:30,9.3,2.71,,,,
1649,4/22/22 8:40,9.3,2.71,,,,
1650,4/22/22 8:50,8.9,2.73,,,,
1651,4/22/22 9:00,9.3,2.73,,,,
1652,4/22/22 9:10,9.3,2.76,,,,
1653,4/22/22 9:20,9.3,2.76,,,,
1654,4/22/22 9:30,9.3,2.78,,,,
1655,4/22/22 9:40,9.7,2.8,,,,
1656,4/22/22 9:50,9.3,2.81,,,,
1657,4/22/22 10:00,9.7,2.83,,,,
1658,4/22/22 10:10,9.7,2.85,,,,
1659,4/22/22 10:20,9.7,2.87,,,,
1660,4/22/22 10:30,9.7,2.9,,,,
1661,4/22/22 10:40,9.7,2.91,,,,
1662,4/22/22 10:50,9.7,2.92,,,,
1663,4/22/22 11:00,9.7,2.95,,,,
1664,4/22/22 11:10,10.4,2.97,,,,
1665,4/22/22 11:20,10.1,2.99,,,,
1666,4/22/22 11:30,10.4,3,,,,
1667,4/22/22 11:40,10.1,3.05,,,,
1668,4/22/22 11:50,10.4,3.06,,,,
1669,4/22/22 12:00,10.4,3.1,,,,
1670,4/22/22 12:10,10.4,3.13,,,,
1671,4/22/22 12:20,10.8,3.14,,,,
1672,4/22/22 12:30,10.4,3.19,,,,
1673,4/22/22 12:40,10.8,3.22,,,,
1674,4/22/22 12:50,10.8,3.23,,,,
1675,4/22/22 13:00,10.8,3.21,,,,
1676,4/22/22 13:10,11.2,3.27,,,,
1677,4/22/22 13:20,11.2,3.28,,,,
1678,4/22/22 13:30,10.8,3.29,,,,
1679,4/22/22 13:40,11.2,3.28,,,,
1680,4/22/22 13:50,11.2,3.28,,,,
1681,4/22/22 14:00,11.2,3.29,,,,
1682,4/22/22 14:10,11.2,3.29,,,,
1683,4/22/22 14:20,11.2,3.31,,,,
1684,4/22/22 14:30,11.2,3.23,,,,
1685,4/22/22 14:40,11.6,3.19,,,,
1686,4/22/22 14:50,11.6,3.1,,,,
1687,4/22/22 15:00,11.2,3.03,,,,
1688,4/22/22 15:10,11.6,2.95,,,,
1689,4/22/22 15:20,11.2,2.86,,,,
1690,4/22/22 15:30,11.6,2.74,,,,
1691,4/22/22 15:40,11.6,2.6,,,,
1692,4/22/22 15:50,11.2,2.45,,,,
1693,4/22/22 16:00,11.6,2.32,,,,
1694,4/22/22 16:10,11.6,2.19,,,,
1695,4/22/22 16:20,11.6,2.13,,,,
1696,4/22/22 16:30,11.2,2.08,,,,
1697,4/22/22 16:40,11.2,2.03,,,,
1698,4/22/22 16:50,12,1.99,,,,
1699,4/22/22 17:00,11.6,1.99,,,,
1700,4/22/22 17:10,11.6,1.99,,,,
1701,4/22/22 17:20,11.6,2.01,,,,
1702,4/22/22 17:30,10.8,2.05,,,,
1703,4/22/22 17:40,10.5,2.05,,,,
1704,4/22/22 17:50,10.1,2.04,,,,
1705,4/22/22 18:00,9.7,2.04,,,,
1706,4/22/22 18:10,9.7,2.05,,,,
1707,4/22/22 18:20,9.7,2.04,,,,
1708,4/22/22 18:30,9.3,2.04,,,,
1709,4/22/22 18:40,9.3,2.04,,,,
1710,4/22/22 18:50,9.3,2.04,,,,
1711,4/22/22 19:00,9.3,2.05,,,,
1712,4/22/22 19:10,8.9,2.04,,,,
1713,4/22/22 19:20,8.5,2.04,,,,
1714,4/22/22 19:30,8.5,2.04,,,,
1715,4/22/22 19:40,8.1,2.04,,,,
1716,4/22/22 19:50,8.5,2.05,,,,
1717,4/22/22 20:00,8.1,2.04,,,,
1718,4/22/22 20:10,8.1,2.05,,,,
1719,4/22/22 20:20,8.1,2.05,,,,
1720,4/22/22 20:30,8.1,2.05,,,,
1721,4/22/22 20:40,8.1,2.05,,,,
1722,4/22/22 20:50,8.1,2.05,,,,
1723,4/22/22 21:00,8.1,2.05,,,,
1724,4/22/22 21:10,8.1,2.07,,,,
1725,4/22/22 21:20,8.1,2.07,,,,
1726,4/22/22 21:30,8.1,2.07,,,,
1727,4/22/22 21:40,8.1,2.07,,,,
1728,4/22/22 21:50,8.1,2.07,,,,
1729,4/22/22 22:00,8.1,2.08,,,,
1730,4/22/22 22:10,8.1,2.08,,,,
1731,4/22/22 22:20,8.1,2.08,,,,
1732,4/22/22 22:30,8.1,2.08,,,,
1733,4/22/22 22:40,8.1,2.08,,,,
1734,4/22/22 22:50,8.1,2.08,,,,
1735,4/22/22 23:00,7.7,2.1,,,,
1736,4/22/22 23:10,8.1,2.09,,,,
1737,4/22/22 23:20,8.1,2.1,,,,
1738,4/22/22 23:30,8.1,2.09,,,,
1739,4/22/22 23:40,8.1,2.1,,,,
1740,4/22/22 23:50,8.1,2.1,,,,
1741,4/23/22 0:00,8.1,2.1,,,,
1742,4/23/22 0:10,8.5,2.12,,,,
1743,4/23/22 0:20,8.5,2.12,,,,
1744,4/23/22 0:30,8.5,2.12,,,,
1745,4/23/22 0:40,8.5,2.12,,,,
1746,4/23/22 0:50,8.5,2.13,,,,
1747,4/23/22 1:00,8.9,2.13,,,,
1748,4/23/22 1:10,8.5,2.14,,,,
1749,4/23/22 1:20,8.9,2.16,,,,
1750,4/23/22 1:30,9.3,2.16,,,,
1751,4/23/22 1:40,8.9,2.16,,,,
1752,4/23/22 1:50,8.9,2.17,,,,
1753,4/23/22 2:00,8.9,2.17,,,,
1754,4/23/22 2:10,8.9,2.18,,,,
1755,4/23/22 2:20,8.9,2.18,,,,
1756,4/23/22 2:30,8.9,2.19,,,,
1757,4/23/22 2:40,9.3,2.21,,,,
1758,4/23/22 2:50,8.9,2.21,,,,
1759,4/23/22 3:00,8.9,2.22,,,,
1760,4/23/22 3:10,9.3,2.23,,,,
1761,4/23/22 3:20,9.3,2.23,,,,
1762,4/23/22 3:30,8.9,2.22,,,,
1763,4/23/22 3:40,9.3,2.23,,,,
1764,4/23/22 3:50,9.3,2.23,,,,
1765,4/23/22 4:00,9.7,2.25,,,,
1766,4/23/22 4:10,9.7,2.25,,,,
1767,4/23/22 4:20,9.7,2.26,,,,
1768,4/23/22 4:30,9.7,2.27,,,,
1769,4/23/22 4:40,9.7,2.28,,,,
1770,4/23/22 4:50,9.7,2.27,,,,
1771,4/23/22 5:00,9.7,2.28,,,,
1772,4/23/22 5:10,9.7,2.28,,,,
1773,4/23/22 5:20,9.7,2.28,,,,
1774,4/23/22 5:30,9.7,2.28,,,,
1775,4/23/22 5:40,9.7,2.28,,,,
1776,4/23/22 5:50,9.7,2.3,,,,
1777,4/23/22 6:00,9.7,2.3,,,,
1778,4/23/22 6:10,9.7,2.3,,,,
1779,4/23/22 6:20,10.1,2.3,,,,
1780,4/23/22 6:30,10.1,2.3,,,,
1781,4/23/22 6:40,10.1,2.31,,,,
1782,4/23/22 6:50,10.1,2.32,,,,
1783,4/23/22 7:00,10.4,2.33,,,,
1784,4/23/22 7:10,10.4,2.36,,,,
1785,4/23/22 7:20,10.4,2.35,,,,
1786,4/23/22 7:30,10.1,2.36,,,,
1787,4/23/22 7:40,10.4,2.37,,,,
1788,4/23/22 7:50,10.1,2.36,,,,
1789,4/23/22 8:00,10.4,2.37,,,,
1790,4/23/22 8:10,10.4,2.39,,,,
1791,4/23/22 8:20,10.4,2.39,,,,
1792,4/23/22 8:30,10.4,2.37,,,,
1793,4/23/22 8:40,10.4,2.4,,,,
1794,4/23/22 8:50,10.1,2.39,,,,
1795,4/23/22 9:00,10.1,2.4,,,,
1796,4/23/22 9:10,10.4,2.42,,,,
1797,4/23/22 9:20,10.4,2.42,,,,
1798,4/23/22 9:30,10.8,2.44,,,,
1799,4/23/22 9:40,10.8,2.44,,,,
1800,4/23/22 9:50,10.4,2.45,,,,
1801,4/23/22 10:00,10.4,2.46,,,,
1802,4/23/22 10:10,10.8,2.48,,,,
1803,4/23/22 10:20,10.8,2.49,,,,
1804,4/23/22 10:30,10.8,2.49,,,,
1805,4/23/22 10:40,10.8,2.5,,,,
1806,4/23/22 10:50,10.8,2.51,,,,
1807,4/23/22 11:00,11.2,2.51,,,,
1808,4/23/22 11:10,10.8,2.51,,,,
1809,4/23/22 11:20,10.8,2.51,,,,
1810,4/23/22 11:30,10.8,2.55,,,,
1811,4/23/22 11:40,11.2,2.55,,,,
1812,4/23/22 11:50,11.2,2.58,,,,
1813,4/23/22 12:00,11.2,2.58,,,,
1814,4/23/22 12:10,11.2,2.59,,,,
1815,4/23/22 12:20,11.2,2.6,,,,
1816,4/23/22 12:30,11.2,2.62,,,,
1817,4/23/22 12:40,11.2,2.63,,,,
1818,4/23/22 12:50,11.2,2.65,,,,
1819,4/23/22 13:00,11.2,2.67,,,,
1820,4/23/22 13:10,11.2,2.68,,,,
1821,4/23/22 13:20,11.6,2.69,,,,
1822,4/23/22 13:30,11.2,2.72,,,,
1823,4/23/22 13:40,11.2,2.73,,,,
1824,4/23/22 13:50,11.2,2.72,,,,
1825,4/23/22 14:00,11.2,2.74,,,,
1826,4/23/22 14:10,11.2,2.76,,,,
1827,4/23/22 14:20,11.2,2.78,,,,
1828,4/23/22 14:30,11.2,2.8,,,,
1829,4/23/22 14:40,11.6,2.8,,,,
1830,4/23/22 14:50,11.6,2.82,,,,
1831,4/23/22 15:00,11.2,2.81,,,,
1832,4/23/22 15:10,12,2.83,,,,
1833,4/23/22 15:20,11.6,2.85,,,,
1834,4/23/22 15:30,12,2.86,,,,
1835,4/23/22 15:40,11.6,2.89,,,,
1836,4/23/22 15:50,11.6,2.89,,,,
1837,4/23/22 16:00,12,2.9,,,,
1838,4/23/22 16:10,12,2.92,,,,
1839,4/23/22 16:20,12,2.94,,,,
1840,4/23/22 16:30,12,2.94,,,,
1841,4/23/22 16:40,12,2.97,,,,
1842,4/23/22 16:50,12,2.97,,,,
1843,4/23/22 17:00,12,2.99,,,,
1844,4/23/22 17:10,12,2.99,,,,
1845,4/23/22 17:20,12,3,,,,
1846,4/23/22 17:30,12,3.01,,,,
1847,4/23/22 17:40,12,3.01,,,,
1848,4/23/22 17:50,12.8,3.04,,,,
1849,4/23/22 18:00,12.4,3.04,,,,
1850,4/23/22 18:10,12.4,3.05,,,,
1851,4/23/22 18:20,12.4,3.06,,,,
1852,4/23/22 18:30,12.4,3.09,,,,
1853,4/23/22 18:40,12.4,3.09,,,,
1854,4/23/22 18:50,12.8,3.09,,,,
1855,4/23/22 19:00,12.8,3.1,,,,
1856,4/23/22 19:10,12.4,3.1,,,,
1857,4/23/22 19:20,12.8,3.1,,,,
1858,4/23/22 19:30,12.8,3.13,,,,
1859,4/23/22 19:40,12.8,3.12,,,,
1860,4/23/22 19:50,12.8,3.13,,,,
1861,4/23/22 20:00,13.1,3.15,,,,
1862,4/23/22 20:10,13.1,3.15,,,,
1863,4/23/22 20:20,13.1,3.15,,,,
1864,4/23/22 20:30,13.1,3.18,,,,
1865,4/23/22 20:40,13.1,3.19,,,,
1866,4/23/22 20:50,13.1,3.22,,,,
1867,4/23/22 21:00,13.1,3.23,,,,
1868,4/23/22 21:10,13.1,3.23,,,,
1869,4/23/22 21:20,13.1,3.22,,,,
1870,4/23/22 21:30,13.1,3.23,,,,
1871,4/23/22 21:40,13.1,3.24,,,,
1872,4/23/22 21:50,13.1,3.24,,,,
1873,4/23/22 22:00,13.5,3.26,,,,
1874,4/23/22 22:10,13.5,3.28,,,,
1875,4/23/22 22:20,13.5,3.29,,,,
1876,4/23/22 22:30,13.1,3.29,,,,
1877,4/23/22 22:40,13.5,3.32,,,,
1878,4/23/22 22:50,13.5,3.32,,,,
1879,4/23/22 23:00,13.5,3.33,,,,
1880,4/23/22 23:10,13.9,3.35,,,,
1881,4/23/22 23:20,13.5,3.36,,,,
1882,4/23/22 23:30,13.9,3.35,,,,
1883,4/23/22 23:40,14.3,3.36,,,,
1884,4/23/22 23:50,13.9,3.36,,,,
1885,4/24/22 0:00,13.9,3.37,,,,
1886,4/24/22 0:10,13.9,3.37,,,,
1887,4/24/22 0:20,13.9,3.38,,,,
1888,4/24/22 0:30,13.9,3.4,,,,
1889,4/24/22 0:40,13.9,3.41,,,,
1890,4/24/22 0:50,14.3,3.41,,,,
1891,4/24/22 1:00,13.9,3.4,,,,
1892,4/24/22 1:10,14.3,3.4,,,,
1893,4/24/22 1:20,13.9,3.41,,,,
1894,4/24/22 1:30,14.3,3.41,,,,
1895,4/24/22 1:40,14.3,3.42,,,,
1896,4/24/22 1:50,14.3,3.42,,,,
1897,4/24/22 2:00,14.3,3.42,,,,
1898,4/24/22 2:10,14.3,3.44,,,,
1899,4/24/22 2:20,14.3,3.44,,,,
1900,4/24/22 2:30,14.3,3.45,,,,
1901,4/24/22 2:40,14.3,3.45,,,,
1902,4/24/22 2:50,14.3,3.46,,,,
1903,4/24/22 3:00,14.3,3.49,,,,
1904,4/24/22 3:10,14.3,3.5,,,,
1905,4/24/22 3:20,14.7,3.5,,,,
1906,4/24/22 3:30,14.3,3.51,,,,
1907,4/24/22 3:40,14.3,3.49,,,,
1908,4/24/22 3:50,14.3,3.49,,,,
1909,4/24/22 4:00,14.3,3.49,,,,
1910,4/24/22 4:10,14.3,3.49,,,,
1911,4/24/22 4:20,14.7,3.51,,,,
1912,4/24/22 4:30,14.7,3.5,,,,
1913,4/24/22 4:40,14.7,3.51,,,,
1914,4/24/22 4:50,14.3,3.51,,,,
1915,4/24/22 5:00,14.7,3.54,,,,
1916,4/24/22 5:10,15.1,3.55,,,,
1917,4/24/22 5:20,15.1,3.56,,,,
1918,4/24/22 5:30,14.7,3.63,,,,
1919,4/24/22 5:40,14.7,3.73,,,,
1920,4/24/22 5:50,15.1,3.78,,,,
1921,4/24/22 6:00,15.1,3.83,,,,
1922,4/24/22 6:10,15.1,3.93,,,,
1923,4/24/22 6:20,15.1,4.02,,,,
1924,4/24/22 6:30,14.7,4.1,,,,
1925,4/24/22 6:40,15.1,4.16,,,,
1926,4/24/22 6:50,15.1,4.24,,,,
1927,4/24/22 7:00,15.1,4.27,,,,
1928,4/24/22 7:10,15.4,4.38,,,,
1929,4/24/22 7:20,15.1,4.43,,,,
1930,4/24/22 7:30,15.1,4.52,,,,
1931,4/24/22 7:40,15.4,4.6,,,,
1932,4/24/22 7:50,15.4,4.64,,,,
1933,4/24/22 8:00,15.4,4.68,,,,
1934,4/24/22 8:10,15.4,4.73,,,,
1935,4/24/22 8:20,15.4,4.75,,,,
1936,4/24/22 8:30,15.4,4.79,,,,
1937,4/24/22 8:40,15.4,4.86,,,,
1938,4/24/22 8:50,15.4,4.89,,,,
1939,4/24/22 9:00,15.4,4.92,,,,
1940,4/24/22 9:10,15.4,4.92,,,,
1941,4/24/22 9:20,15.4,4.95,,,,
1942,4/24/22 9:30,15.4,4.98,,,,
1943,4/24/22 9:40,15.4,5.04,,,,
1944,4/24/22 9:50,15.4,5.05,,,,
1945,4/24/22 10:00,15.4,5.11,,,,
1946,4/24/22 10:10,15.4,5.16,,,,
1947,4/24/22 10:20,15.4,5.19,,,,
1948,4/24/22 10:30,15.4,5.21,,,,
1949,4/24/22 10:40,15.4,5.25,,,,
1950,4/24/22 10:50,15.4,5.27,,,,
1951,4/24/22 11:00,15.4,5.3,,,,
1952,4/24/22 11:10,15.4,5.34,,,,
1953,4/24/22 11:20,15.4,5.36,,,,
1954,4/24/22 11:30,15.8,5.38,,,,
1955,4/24/22 11:40,15.4,5.38,,,,
1956,4/24/22 11:50,15.4,5.39,,,,
1957,4/24/22 12:00,15.8,5.39,,,,
1958,4/24/22 12:10,15.8,5.41,,,,
1959,4/24/22 12:20,16.2,5.37,,,,
1960,4/24/22 12:30,16.2,5.37,,,,
